storename,location,lng,lat,score,special,img_url
披云徽府,繁华大道398号(徽园往西1900米新华社旁),None,None,4.6,"臭豆腐,臭桂鱼,农家小野笋,盐帮鸡,徽州毛豆腐,五城香干,私房烧老鹅,养生野猪肚盅,一鸣惊人农家土鸡汤,品德兼备富贵甲鱼锅,一鸣惊人绩溪一品锅,同窗相伴芹菜炒肉丝,好事成双莲子黑米糕,多彩人生绩溪一品锅,独占鳌头年太白鱼头,大展宏图徽府扒元蹄,徽府焖猪手,一品蛋酥,徽府红烧肉,梅菜饼,刀板香,三鲜面鱼,地衣炒鸡蛋,太白鱼头,笋汤,中和汤,养生米汤,风味虾饼,毛豆腐,臭豆腐",https://dimg02.c-ctrip.com/images/tg/715/003/244/80338f4311f641718c0e3c86e709ddd7_R_220_140.jpg
骨味坊(合肥宝业广场店),长江东路与东二环交口宝业东城广场3楼,None,None,4.0,"夫妻肺片,外婆红烧肉,玉米筒骨锅,辣子鸡丁,剁椒虾米老豆腐,北疆红烧鱼块,味美雪花肥肉卷,亲亲肠,骨头汤,有机生菜,小炒花甲,一品蛋黄酥,千张筒骨砂锅,野生鱼头砂锅,铁板爱吃小土豆,土鸡蛋炒虾仁,千张砂锅,小炒湖南腊肉,墨鱼丸,宽粉",https://dimg07.c-ctrip.com/images/100r0j000000acxr07239_R_220_140.jpg
胖哥俩肉蟹煲(银泰中心店),安徽市长江路98号合肥银泰中心7楼703-3号商铺,None,None,4.5,"招牌肉蟹煲,配菜里的土豆,开胃萝卜,鸡爪煲大份,酸梅汤（扎）,鸡翅煲小份,口水鸡,红糖糍粑",https://dimg06.c-ctrip.com/images/10050j000000aefhi43D4_R_220_140.jpg
梧桐小栈(步行街店),寿春路93号步行街百盛斜对面(原钱柜KTV三楼),None,None,4.4,"蓝莓山药,铁板土豆片,黑椒铁板爽肉,面包诱惑,蒸鸡蛋,跳舞茄子,薯条掌中宝,杏香海皇卷,板烧大虾,梧桐小炒",https://dimg02.c-ctrip.com/images/100b0k000000ceu2w4EE4_R_220_140.jpg
花千骨(华润五彩城店),望江西路123号华润五彩城购物中心4层,None,None,4.3,"蓝莓山药,大碗有机花菜,传奇红烧肉,招牌酱骨头,疯狂香辣虾,小炒锅巴肉,马蹄木耳炒肉,葡式烤海鲈鱼,碳烤肉卷饼,酸辣土豆丝,麻辣水煮鱼,干锅香辣虾,地瓜丸子,绿茶佛饼,菠萝油条虾,干锅野笋丝,香酥凤尾虾,酱椒鱼头,剁椒小皮蛋,开胃鱼头,地锅鸡贴饼,石锅鸡杂,法式焗扇贝,多椒鱼头,酱骨王,浇汁芋头,牛蛙诱惑,小炒肉,手指年糕烧排骨,丝瓜炒豆米",https://dimg07.c-ctrip.com/images/100r1800000144njh537E_R_220_140.jpg
晋家门(万象城店),潜山路与习友路交叉口西北角华润万象城4层,None,None,4.7,"自制酸奶,小米凉糕,晋家门酿皮,烤羊腿棒,浇汁莜面鱼,烤羊排,锅锅牛腩,西北凉糕,晋家门烤包子,烤羊肉串",https://dimg01.c-ctrip.com/images/100p0k000000cdg80C0AC_R_220_140.jpg
新石器烤肉(之心城店),长江西路之心城6层,None,None,4.7,"秘制梅花肉,茄香芝士培根石锅拌饭,石锅芝士年糕,梅花烤肉,秘汁梅花肉,烤芝心年糕,特色烤泡菜五花肉,蒜香五花肉,吾桑格牛肉,生菜",https://dimg08.c-ctrip.com/images/100w0j000000ahwer378A_R_220_140.jpg
琥珀老六龙虾,四里河路与潜山北路交叉口万科城市之光6号楼(派出所对面),None,None,4.2,"凉皮,口味虾,糖油粑粑,农家小炒肉,油炸臭豆腐,烤鱼,羊肉串,脆骨,kebab,葱油面圈,湘卤猪手,豆腐丝,黄桃,水煮花生米,大龙虾,烤牛肉串,豆豉烤鱼,韭菜饼,油炸臭干子,香菜牛肉卷,板栗烧仔鸡,牛五花肉,带头龙虾,毛豆,水煮花生,猪耳朵,牛肉炒饭,蛋炒饭,烤羊肉串",https://dimg08.c-ctrip.com/images/100j1800000145r4fE430_R_220_140.jpg
庐州太太(滨湖店),福州路与徽州大道交叉口千城广场3楼,None,None,4.6,"剁椒鱼头,臭鳜鱼,铁板土豆片,渣粉肉,铁板鱿鱼,脆皮茄子,糯米圆子,蛋黄荞麦锅巴,辣炒花蛤,干锅肥肠",https://dimg04.c-ctrip.com/images/10080g0000007qwx0DEE5_R_220_140.jpg
庐州太太(鼓楼店),宿州路96号(鼓楼商厦南侧),None,None,4.3,"烧烤,铁板土豆片,干锅土豆,浇汁锅巴,沙拉牛排,烤鸡翅,鹅肝鸡蛋盅,湘式剁椒鱼头,铁煲藕丸,重庆三味鱼",https://dimg01.c-ctrip.com/images/100q080000003gq712B3D_R_220_140.jpg
晋家门(悦方店),庐州大道2868号悦方IDMALL购物中心广场4楼,None,None,4.6,"烤包子,酿皮,凉拌莜面,凉糕,蘑菇汤莜面鱼鱼,剁椒蒸豆腐,精品烤羊排,秘制羊腿棒,羊肉串,酸奶",https://dimg03.c-ctrip.com/images/100s0k000000cp2xp98C9_R_220_140.jpg
东亚快餐(淮河路店),淮河路246号(近市府广场),None,None,4.6,"肉末茄子套餐,韩式石锅拌饭,板栗烧鸡饭,黑椒鸡片,皮蛋瘦肉粥,鸡保饭,木须肉,鱼香肉丝饭,冬瓜排骨汤,辣子鸡",https://dimg03.c-ctrip.com/images/100g0k000000cey64AC3D_R_220_140.jpg
青年餐厅(银泰中心店),长江中路98号银泰中心6层601号,None,None,4.3,"剁椒鱼头,宫保鸡丁,辣子鸡,干锅有机菜花,青年拌菜,菠萝新天地,梅酱小排,酸辣蕨根粉,面包诱惑,精品毛血旺,蒸蛋,咸蛋黄焗南瓜,小炒香干,新派水煮鱼,金牌香辣虾,特色北京烤鸭,高汤娃娃菜,三杯汁小土豆,千叶豆腐烧排骨,盆盆菜,蜂蜜紫薯托,奶黄包,糖醋排骨,杨枝甘露",https://dimg03.c-ctrip.com/images/10020w000000kynvs6F2E_R_220_140.jpg
阿瓦山寨(信地店),站前路与全椒路交叉口，中绿广场对面，信地广场B座3楼,None,None,4.5,"铁板土豆片,牛腩锅巴,干锅手撕包菜,粉丝煲,山寨鱼头王,秘制牛蛙,鱼头面,蟹黄豆花羹,有机花菜,剁椒鱼头",https://dimg08.c-ctrip.com/images/100d0k000000cjoup4A93_R_220_140.jpg
小菜园(包河万达店),芜湖路与马鞍山路交叉口万达广场3楼,None,None,4.4,"红烧肉,臭鳜鱼,鸡丝凉面,井冈山豆浆皮锅仔,香辣香锅虾,鱼香锅巴,海鲜炒粉丝,八宝南瓜,石板蒜蓉虾,烤鸭",https://dimg03.c-ctrip.com/images/10030k000000cldvf6CF2_R_220_140.jpg
虹泥小厨(瑶海家天下店),铜陵北路与扶疏路交口家天下生活广场3楼,None,None,4.5,"特色鸭五件,虹泥回味鸭,秘制猪手,雪菜小黄鱼,养生豆腐,锅巴小炒肉,虹泥筒骨炖鱼头,炖猪蹄,虹泥鸭五件,酸菜鱼",https://dimg06.c-ctrip.com/images/100n0k000000cehr0D2AF_R_220_140.jpg
傣妹火锅(含山路店),北含山路淮河路步行街锦华写字楼3楼(中国工商银行楼上),None,None,4.5,"海鲜虾滑,面筋果,豆腐皮,千张,娃娃菜,年糕,肥牛卷,午餐肉,藕片,金针菇",https://dimg08.c-ctrip.com/images/100n0g0000007r4g1A584_R_220_140.jpg
必胜客(世纪金源店),徽州大道与紫云路交口世纪金源购物中心D区一层,None,None,4.5,"超级至尊比萨（芝心普通装）,小食拼盘,抹茶雪域蛋糕,意面,榴莲多多比萨,麻辣小龙虾比萨,铁盘比萨,牛排,小吃拼盘,人气重磅拼盘",https://dimg01.c-ctrip.com/images/10080k000000cey3pA10A_R_220_140.jpg
阿旗涮肉(桐城路一店),南一环与桐城南路交叉口向南(曙光新村大门口北侧),None,None,4.4,"手切羊肉,酥肉,红糖糍粑,蟹柳花甲面,土豆片,虾滑,高钙羊肉,太阳卷,油面筋,羊肋条肉,凉菜,蔬菜拼盘,鸳鸯锅,阿旗上脑",https://dimg05.c-ctrip.com/images/100e0j000000aejp3D1DE_R_220_140.jpg
卡旺卡(之心城店),长江西路189号之心城购物中心三层,None,None,4.8,"抹茶爽,西柚莫吉托,无糖的黑冻冻牛乳茶,芝士碳培乌龙茶,碳焙芒果乌龙茶,无糖的全套奶茶,巴厘岛果茶,满满鲜果茶,手榨蜜桃乌龙gm,手榨柠檬乌龙go,棉花糖可可牛乳kk,芒果笨娜娜爽ns,芝士碳焙乌龙zt,手榨金柠茶gn,西米耶乳xy,全套奶茶q,芝士锡兰红茶zh,芒果爽ms,黑全套奶茶nt,全套奶茶,芒果笨娜娜爽,手榨荔枝乌龙,红豆奶茶,芒果笨娜娜",https://dimg04.c-ctrip.com/images/100o0j000000acxboF006_R_220_140.jpg
傣妹火锅(大唐国际店),望江西路与潜山路交叉口大唐国际负一楼,None,None,4.6,"海鲜虾滑,鸳鸯火锅,涮牛百叶,羊肉卷,五花肉,撒尿牛丸,撒尿牛肉丸,南瓜饼,春卷,麻辣牛肉",https://dimg08.c-ctrip.com/images/10050k000000cl8774016_R_220_140.jpg
李嘉嘉串串香火锅(1912店),怀宁路金大地1912东街罗森超市路口往西80米,None,None,4.4,"酥肉,掌中宝,莴笋,手打鲜虾滑,狼牙土豆,芒果冰沙,水晶嫩牛肉,蜂蜜红柚子,李嘉嘉串串香小料碟,土豆,鱿鱼须,耗儿鱼,红糖冰粉,薄荷牛肉,麻辣嫩牛肉,付氏冰粉,串串香火锅,鸳鸯锅,麻辣牛肉,红糖糍粑",https://dimg06.c-ctrip.com/images/100c0g0000007r3wvFA38_R_220_140.jpg
同庆楼·包河万达店,马鞍山路130号万达广场5楼,None,None,4.2,"大碗有机花菜,上海生煎包,招牌红烧肉,四川口水鸡,清蒸多宝鱼,雀巢掌中宝,徽州臭桂鱼,沙拉小牛肉,同庆小笼包,皇家豆腐煲,腊味扣糍粑,海鲜锅巴菜泡饭,红烧肉",https://dimg05.c-ctrip.com/images/10030w000000ktb53BB16_R_220_140.jpg
老安火盆烤肉(金寨路店),金寨路287号神剑科技大院内(习友路交口),None,None,4.4,"烤乳猪,小酥肉,烤翅中,秘制烤大茄,烤玉米,烤豆腐,烤鸡胗,烤脑花,烤馍,锡纸烤鱼,小香猪,五花肉",https://dimg07.c-ctrip.com/images/100g0k000000cj0ig0E82_R_220_140.jpg
傣妹火锅(万达店),马鞍山路万达广场万达金街二楼,None,None,4.5,"肥牛卷,海鲜虾滑,烤鸡翅,傣妹火锅,羊肉卷,牛百叶,土豆,毛肚",https://dimg05.c-ctrip.com/images/100e0j000000aejpl2CE4_R_220_140.jpg
不倒翁酒店(淮河路店),淮河路32号(明教寺东100米),None,None,4.2,"招牌酱排骨,臭鳜鱼,李鸿章大杂烩,糯米腰果,米松仁,红油田鸡,辣子炒猪蹄,荷香糯米排等,蒸糯米排骨,不倒翁坛鸡,kebab,川府老坛子,麻饼肉夹馍,招牌坛鸡汤,鲜笋炒腊猪脸,枣香酱排,东北大拉皮,椒盐虾,蛋饺,凉拌苦菊,凉拌萝卜皮,椒盐焗大虾,红烧野鸭,酱排,东北什锦,茶树菇炒里脊肉",https://dimg07.c-ctrip.com/images/10080w000000krrweD1F4_R_220_140.jpg
必胜客(万象城店),政务区潜山路与习友路交口华润万象城,None,None,4.7,"超级至尊比萨（芝心普通装）,抹茶雪域蛋糕,意面,麻辣小龙虾比萨,洛神红莓花果茶,嗨杯鲜果茶,法式红酒焗蜗牛,小吃拼盘,牛排,鸡翅",https://dimg07.c-ctrip.com/images/100k0k000000cinai7E58_R_220_140.jpg
傣妹火锅(肥西名邦广场店),站前路与金寨南路交叉口名邦广场三楼,None,None,4.5,"生鱼片,辣锅,小布丁,沾料,火锅年糕,鸳鸯火锅,大白菜,娃娃菜,鱼丸,米线,手工水饺,春卷",https://dimg06.c-ctrip.com/images/10060k000000ci8ihC87B_R_220_140.jpg
西贝莜面村(合肥银泰中心店),长江中路98号近北含山路银泰百货大楼7楼,None,None,4.5,"手工酸奶,黄米凉糕,蘑菇汤莜面鱼鱼,西贝面筋,酥皮肉夹馍,西红柿浇汁莜面,烤羊腿,烤羊肉串,烤羊排,沙棘汁（复合果蔬饮料）",https://dimg01.c-ctrip.com/images/100l0k000000cjwfl4757_R_220_140.jpg
外婆家（合肥之心城店）,长江西路189号之心城大洋百货6楼(近国购广场),None,None,4.5,"蓝莓山药,麻婆豆腐,红烧肉,糖醋里脊,茶香鸡,外婆红烧肉,外婆小牛肉,麻辣豆腐,海蜇头,石锅鱼,长寿菜,黑米糕,绿茶饼,蒜蓉粉丝虾,外婆烤肉,素烧鹅,窝蛋肥牛,茶香鸭,青豆泥,土豆丘比特,外婆石锅鱼,猪肝,有机花菜",https://dimg06.c-ctrip.com/images/100s0e0000007172g1255_R_220_140.jpg
必胜客(合肥五彩城店店),望江西路与合作化南路五彩城购物中心一层二层,None,None,4.5,"鱿鱼圈,鸡茸蘑菇汤,浓情烤翅,小食拼盘,照烧鸡肉炒饭,意面,榴莲多多比萨,牛排,鸡翅,香草凤尾虾（5只）",https://dimg08.c-ctrip.com/images/10030g0000007qne72FC2_R_220_140.jpg
西贝莜面村(合肥银泰城),潜山路190号银泰城4楼,None,None,4.5,"西红柿莜面鱼鱼,牛大骨,黄米凉糕,蘑菇汤莜面鱼鱼,西贝面筋,酥皮肉夹馍,西红柿浇汁莜面,羊肉串,酸奶,沙棘汁（复合果蔬饮料）",https://dimg08.c-ctrip.com/images/100w0n000000ecg51A469_R_220_140.jpg
必胜客(天鹅湖万达店),合肥怀宁路与南二环路交口天鹅湖万达广场之室内步行街二层2-01商铺,None,None,4.5,"芝心比萨,北京潮鸭披萨,抹茶雪域蛋糕,鱼子酱虾球,意面,榴莲多多比萨,浓情香鸡翼,西西里风情肉酱满溢千层面,小吃拼盘,牛排",https://dimg07.c-ctrip.com/images/fd/tg/g2/M06/44/A8/Cghzf1U3ojmAXruPAADt8AvKMnY266_R_220_140.jpg
毛家饭店贵宾楼(绿地蓝海店),政务新区潜山路绿地蓝海C座(近高河东路),None,None,4.5,"糯米藕,毛家红烧肉,江山一片红,蟹黄粉丝,兔肉串串香,毛家臭豆腐,金沙南瓜,毛家小炒肉,特色小烧饼,剁椒鱼头",https://dimg02.c-ctrip.com/images/100715000000xq5xq323D_R_220_140.jpg
狮城徽宴楼(凯悦店),濉溪路421号(全聚德旁),None,None,4.5,"臭桂鱼,牛气冲天,李鸿章大杂烩,绩溪炒粉丝,鲜笋,葛粉圆子,徽州圆子,糯米香排骨,六安鲜米汤,毛豆腐,掌中宝",https://dimg04.c-ctrip.com/images/tg/870/175/824/3fae2bfefedf4397a27eb90923dcd447_R_220_140.jpg
大龙燚火锅(桐城路店),桐城路与庐江路交口西南角(红府星一城),None,None,4.6,"极品鹅肠,现炸酥肉,204嫩牛肉,鸭血,虾滑,巴沙鱼片,脆毛肚,大刀毛肚,麻辣牛肉",https://dimg06.c-ctrip.com/images/10010j000000adtty0809_R_220_140.jpg
老冯家食府,潜山路318号新华国际广场,None,None,4.6,"川北凉粉,木桶肥羊,铁板日本豆腐,小炒拆骨肉,铁板蒜蓉虾,酱大骨,山寨鱼头王,川北凉粉,酸菜鱼,大锅土烧豆腐,砂锅开胃豆腐",https://dimg08.c-ctrip.com/images/100d0g0000007qcxsB989_R_220_140.jpg
全鸿顺老鹅汤馆(阜阳路店),阜阳北路与临泉路交叉口向北300米路东(阳光帝景小区门面房),None,None,4.6,"蓝莓山药,卤味,米酒,鱼籽烧鱼泡,卤水鹅头,白米虾锅巴,滋补养生老鹅煲,手抓面,老鹅汤煲,铁板豆腐蒜蓉虾",https://dimg07.c-ctrip.com/images/10060k000000ck9x9BBC9_R_220_140.jpg
富山怀石料理,金大地1912街区B区12号1层瑞景祥记旁边,None,None,3.5,"阿拉斯加帝王蟹,清蒸红毛蟹,特上三文鱼腹,高級懷石料理套餐,帝王三文鱼,进口活生蚝刺身,活鲷赤身,活牡丹蝦,秋刀鱼,芥末章鱼,炸虾球,盐烤大虾,银鳕鱼,活赤贝,烤蟹宝,活鳗鱼,温泉鸡蛋色拉,三文鱼刺身,北海道扇贝,烤进口开片鱼,梅肉拌山药黄瓜",https://dimg02.c-ctrip.com/images/fd/tg/g2/M0A/43/94/CghzgVU3o--ABe7DAAC2sGzwNc4436_R_220_140.jpg
菊上料理(天鹅湖银泰店),潜山路与南二环交叉口天鹅湖银泰城3层344-1号,None,None,4.4,"三文鱼,烤羊排,芝士焗大虾,酱汁芝士大虾,香草味哈根达斯,草莓布丁,蒜蓉扇贝,焦糖布丁,蒜蓉生蚝,铁板牛舌,芝士扇贝,法式香煎鹅肝,盐烤大虾,火炙三文鱼,生拌牛肉,甜虾,甜点蛋糕,白金枪鱼,脆炸榴莲,龙利鱼,北极贝,烤鳗鱼",https://dimg03.c-ctrip.com/images/100r0j000000acxv954D0_R_220_140.jpg
全聚德(合肥店),濉溪路425号远航大厦(电子十六所东侧),None,None,4.1,"炸鸭丝春卷,鸭汤下面,京酱肉丝配千张,全聚德烤鸭,精品烤鸭,京八件,松鼠鳜鱼,全聚德烤鸭卷,卤酱食盒,鸭汤时蔬泡饭",https://dimg06.c-ctrip.com/images/tg/728/988/832/bd4878be010e4f80b9632017c5250a40_R_220_140.jpg
梭哈龙虾,金大地1912街区3号楼A3-1室,None,None,4.5,"油焖大虾,拔丝地瓜,羊肉串,烩藕夹,油焖龙虾,蒜蓉龙虾,酱油拌饭,油渣大白菜,美味臭豆腐,葱烤小黄鱼",https://dimg01.c-ctrip.com/images/100h0s000000hvntwD336_R_220_140.jpg
钟记渔村(包河花园店),骆岗街道繁华大道包河花园南门向东50米,None,None,4.5,"蒜泥白肉,臭桂鱼,盐水毛豆,招牌鱼,黄山臭鲑鱼,清蒸鲈鱼,铁板鱿鱼须,红烧肉,钟记活水鱼,庄牧圆子",https://dimg03.c-ctrip.com/images/100s0l000000d8jwx6E60_R_220_140.jpg
佰悦轩餐饮(金水坊店),望江东路44号金水坊园内第2栋(省立儿童医院对面东100米),None,None,4.5,"佛跳墙,老酸奶,白灼河虾,卤鹅掌",https://dimg01.c-ctrip.com/images/100d0k000000cjza0C056_R_220_140.jpg
元一希尔顿酒店·凤还巢中餐厅,胜利路与华阳路交叉口元一希尔顿酒店1楼,None,None,4.5,"虫草鸡汤盅,老参蒸乳鸽,剁椒蒸桂鱼,羊肉锅仔,清蒸石斑鱼,虾饺皇,铁板蒜烤虾,铁板黑椒牛仔肉,扬州炒饭,一品刀板香",https://dimg05.c-ctrip.com/images/100c0k000000c9fom8CD7_R_220_140.jpg
安徽金环大酒店餐厅,屯溪路528号金环大酒店内,None,None,4.5,"心太软,香烤琵琶鸭,脆椒焗大虾,招牌红烧肉,清蒸多宝鱼,一品全羊锅,铁板烧鲈鱼,罐焖牛肉锅仔,石锅酸菜葛粉,蕉香满口脆",https://dimg02.c-ctrip.com/images/100u0k000000cee3f8584_R_220_140.jpg
仙满楼●麦肯希酒店·宴宾楼(餐饮部),金寨南路88号仙满楼·麦肯希酒店1楼,None,None,4.5,"剁椒蒸鱼头,凉拌莴笋丝,五谷丰登,特色酱猪手,农家煎豆腐,葱油多宝鱼,凉拌田七,黄瓜拌海蜇,争鸣脆皮鸡,仙满楼定制红酒瓶,兆丰特色蟹,养生山药排骨锅,冬菜蒸石斑鱼,剁椒蒸白丝鱼,上汤娃娃菜,小炒黄牛肉,双味蒸鲈鱼,清炸基围虾",https://dimg06.c-ctrip.com/images/10081800000146fhg0F71_R_220_140.jpg
巢湖渔庄(北城金源店),北城世纪金源购物中心居然之家四楼(北城世纪金源购物中心4楼B区),None,None,4.5,"红烧猪手,酸奶,吴山贡鹅,有鸭爪的锅子,烧菜台,毛豆炒咸肉,家乡伴猪耳,鱼头豆腐汤,金玉满堂,东北拉皮,红烧鸡,凉拌苦菊,卤水花生,萝卜丸,酱香牛腱,蜜汁黄桃,豆角炒茄条,小炒藕带,养生豆皮,青椒白米虾,蚕豆米炒鸡蛋,水阳三宝,卤水鹅肫,芦蒿炒咸肉,飘香大鱼头,太爷鸭,青椒毛草鱼,醋泡海蜇丝",https://dimg08.c-ctrip.com/images/100r16000000zms9q3A6F_R_220_140.jpg
巢湖渔村,望湖城美圣路399号桂香居福桂苑商业125,None,None,4.5,"红烧肉,铁板虾,排骨焖面,麻辣猪肝,牛三宝,干锅蚕豆,清蒸鳜鱼,红烧芦花鸡",https://dimg06.c-ctrip.com/images/10060g0000007q9my04A0_R_220_140.jpg
57度湘(包河万达广场店),芜湖路万达广场内街3楼,None,None,4.6,"飞鱼籽蒸蛋,蒜香河虾,葱烧豆腐,铜锣烧,香酥鸡脆骨,火焰玻璃片,香辣龙利鱼,提子酱煎鹅肝,飞鱼仔蒸蛋,蹋焖孜然土豆",https://dimg04.c-ctrip.com/images/100f0j000000acvok53C2_R_220_140.jpg
星伦多海鲜自助餐厅(银泰城店),潜山路190号银泰城4楼,None,None,4.3,"烤鸭卷,哈根达斯,小火锅,雪蟹腿,瑶柱刺身,牛排,冰淇淋,烤生蚝,大虾",https://dimg05.c-ctrip.com/images/100a0j000000acw7vAB7D_R_220_140.jpg
披云徽府(南二环店),东流路9号(南二环路与宁国南路交口向东200米路南),None,None,4.7,"黄山双石,臭鳜鱼,黄山毛豆腐,包袱饺,徽府鱼头,披云小炒,绩溪炒粉丝,徽府红烧肉,刀板香,风味虾饼",https://dimg01.c-ctrip.com/images/100p16000000znlg93F34_R_220_140.jpg
新站利港喜来登雅日本料理餐厅,铜陵北路1666号（生态公园北侧），利港喜来登一楼,None,None,4.6,"芝士焗大虾,雪花牛肉,芝士焗扇贝,甜虾,银鳕鱼,烤牛仔骨,虾天妇罗,三文鱼",https://dimg08.c-ctrip.com/images/100r0j000000acybl2AAF_R_220_140.jpg
安徽饭店白鹭阁自助餐厅,梅山路18号(芜湖路与金寨路交口往西400米路北),None,None,4.6,"冰淇淋,果汁,烤鱼烤牛排,牛羊肉,虾子,奶昔,龙利鱼,黑椒汁煎牛排,三文鱼刺身,龙利鱼,冰淇淋,大虾,三文鱼刺身",https://dimg08.c-ctrip.com/images/fd/tg/g2/M00/44/13/CghzgFU3lgyAN3zSAAEfgBWZIiA143_R_220_140.jpg
犇牛火锅,青年路254号七四一0接待中心餐饮部,None,None,4.6,"鲜牛匙仁,手打牛肉丸,特级肥牛,黄牛肉,内蒙宽粉,鸳鸯锅微辣,豆腐皮,牛百叶,鲜毛肚,嫩牛肉",https://dimg06.c-ctrip.com/images/100c15000000x97pvFA31_R_220_140.jpg
西乐顺涮羊肉(东至路店),东至路5号香樟雅苑右侧01铺(近炮兵学院招待所),None,None,4.6,"糖蒜,涮羊肉,清汤锅底,精选羊肉,羊肉配芝麻酱,红焖羊蝎,烤羊腿,烤羊肉串,烤羊排,羊蝎子",https://dimg08.c-ctrip.com/images/tg/338/148/472/cd2c8661969c4a17b598bfef67e3967a_R_220_140.jpg
萧县丁里羊肉馆(天鹅湖畔小区总店),聚云路23号(聚云路与南二环交口向南100米路东，天鹅湖畔小区东门往北100米),None,None,4.1,"红烧羊肉,羊肉汤,韭菜盒,凉拌羊肉,炒绿豆芽,鸡蛋拌蒜,炒青番茄,尖椒鹅蛋,故乡风情,爆炒青番茄,风味臭豆腐,烤羊腿,羊肉串,孜然羊肉,烙饼卷菜",https://dimg08.c-ctrip.com/images/100l080000003gs5fA32B_R_220_140.jpg
新大圩酒店,桐城路与水阳江路交口向西100米,None,None,4.5,"特色黄山臭鳜鱼,红烧鸡,杂鱼锅,菠萝油条虾,铁板鱿鱼虾,酱排,米酒粑,野生鲫鱼锅,鲜奶红豆糕,石烹鲜鱿虾",https://dimg02.c-ctrip.com/images/10040g0000007qltf43DB_R_220_140.jpg
鱼乐湾,史河路与青阳路交叉口向西350米(颐和中学对面),None,None,4.5,"营养奶汤锅底,土豆片,小料,涮鱼片,飞饼,特色肥牛,七秒鱼,土豆片,苗家酸汤锅底,菠菜,黑鱼",https://dimg02.c-ctrip.com/images/100e0k000000ckga24F3F_R_220_140.jpg
